"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.860234500E-1,-3.359756200E-3,1.175914705E-2,-6.108647794E-4
7.881486580E-1,-2.138026757E-3,4.428769462E-3,-1.832594397E-3
7.902738670E-1,-9.162971983E-4,-1.267544460E-2,-1.832594397E-3
7.923990750E-1,-9.162971983E-4,-2.611446939E-2,-4.276053514E-3
7.945242830E-1,2.748891478E-3,-2.244928107E-2,-5.497782957E-3
7.966494400E-1,2.748891478E-3,-1.023198478E-2,-6.719512399E-3
7.987746480E-1,2.748891478E-3,-2.901607659E-3,-9.162971750E-3
8.008998560E-1,3.970621154E-3,3.207040019E-3,-5.497782957E-3
8.030250650E-1,2.748891478E-3,1.985310577E-3,-3.054323839E-3
8.051502730E-1,6.414080039E-3,-4.123337101E-3,-4.276053514E-3
8.072754810E-1,6.414080039E-3,-6.566796452E-3,-7.941242307E-3
8.094006900E-1,2.748891478E-3,-1.679878100E-3,-6.719512399E-3
8.115258980E-1,-9.162971983E-4,1.420260593E-2,-7.941242307E-3
8.136511060E-1,-9.162971983E-4,1.908952370E-2,-6.719512399E-3
8.157763150E-1,2.748891478E-3,1.786779426E-2,-6.719512399E-3
8.179015230E-1,3.970621154E-3,8.093958721E-3,-5.497782957E-3
8.200267310E-1,6.414080039E-3,-4.123337101E-3,-9.162971750E-3
8.221519400E-1,6.414080039E-3,-2.901607659E-3,-1.160643063E-2
8.242771480E-1,7.635809947E-3,5.650499370E-3,-1.160643063E-2
8.264023560E-1,7.635809947E-3,1.053741761E-2,-1.038470119E-2
8.285275650E-1,1.007926930E-2,1.053741761E-2,-7.941242307E-3
8.306527730E-1,1.007926930E-2,1.420260593E-2,-6.719512399E-3
8.327779810E-1,8.857538924E-3,1.053741761E-2,-6.719512399E-3
8.349031900E-1,1.007926930E-2,6.872228812E-3,-9.162971750E-3
8.370283980E-1,1.007926930E-2,1.985310577E-3,-1.038470119E-2
8.391536060E-1,8.857538924E-3,6.872228812E-3,-6.719512399E-3
8.412788150E-1,3.970621154E-3,3.207040019E-3,-5.497782957E-3
8.434040230E-1,5.192350596E-3,-2.901607659E-3,-6.719512399E-3
8.455292310E-1,7.635809947E-3,-1.679878100E-3,-6.719512399E-3
8.476544400E-1,7.635809947E-3,-2.901607659E-3,-9.162971750E-3
8.497796480E-1,5.192350596E-3,-7.788525894E-3,-1.038470119E-2
8.519048560E-1,7.635809947E-3,-9.010255337E-3,-1.160643063E-2
8.540300650E-1,1.007926930E-2,-2.901607659E-3,-9.162971750E-3
8.561552730E-1,7.635809947E-3,-1.679878100E-3,-1.038470119E-2
8.582804810E-1,1.252272818E-2,-1.679878100E-3,-7.941242307E-3
8.604056900E-1,1.374445762E-2,7.635809598E-4,-9.162971750E-3
8.625308980E-1,1.252272818E-2,-1.679878100E-3,-1.160643063E-2
8.646561060E-1,1.252272818E-2,-6.566796452E-3,-1.160643063E-2
8.667813150E-1,1.374445762E-2,-7.788525894E-3,-1.038470119E-2
8.689064710E-1,1.252272818E-2,-4.123337101E-3,-9.162971750E-3
8.710317310E-1,1.130099874E-2,-1.679878100E-3,-1.038470119E-2
8.731568880E-1,8.857538924E-3,3.207040019E-3,-1.038470119E-2
8.752820960E-1,1.007926930E-2,9.315688163E-3,-1.282816008E-2
8.774073040E-1,8.857538924E-3,3.207040019E-3,-1.282816008E-2
8.795325130E-1,1.130099874E-2,-4.123337101E-3,-1.160643063E-2
8.816577210E-1,1.252272818E-2,6.872228812E-3,-1.282816008E-2
8.837829290E-1,1.007926930E-2,1.908952370E-2,-1.038470119E-2
8.859081380E-1,1.007926930E-2,2.031125315E-2,-1.282816008E-2
8.880333460E-1,1.374445762E-2,1.908952370E-2,-1.282816008E-2
8.901585540E-1,1.007926930E-2,1.908952370E-2,-1.038470119E-2
8.922837630E-1,1.007926930E-2,8.093958721E-3,-1.038470119E-2
8.944089710E-1,1.496618707E-2,-7.788525894E-3,-9.162971750E-3
8.965341790E-1,1.252272818E-2,-1.511890348E-2,-7.941242307E-3
8.986593880E-1,5.192350596E-3,-1.023198478E-2,-9.162971750E-3
9.007845960E-1,3.970621154E-3,-4.581485991E-4,-1.038470119E-2
9.029098040E-1,1.527161920E-3,1.053741761E-2,-1.038470119E-2
9.050350130E-1,2.748891478E-3,1.908952370E-2,-1.038470119E-2
9.071602210E-1,3.970621154E-3,1.175914705E-2,-7.941242307E-3
9.092854290E-1,8.857538924E-3,-1.389717404E-2,-1.038470119E-2
9.114106380E-1,1.496618707E-2,-2.977965772E-2,-9.162971750E-3
9.135358460E-1,1.252272818E-2,-2.244928107E-2,-1.038470119E-2
9.156610540E-1,7.635809947E-3,-7.788525894E-3,-1.282816008E-2
9.177862630E-1,1.007926930E-2,4.428769462E-3,-1.282816008E-2
9.199114710E-1,8.857538924E-3,4.428769462E-3,-7.941242307E-3
9.220366790E-1,7.635809947E-3,-7.788525894E-3,-7.941242307E-3
9.241618880E-1,1.252272818E-2,-2.122755162E-2,-1.038470119E-2
9.262870960E-1,1.130099874E-2,-2.000582218E-2,-1.038470119E-2
9.284123040E-1,6.414080039E-3,-5.345067009E-3,-1.282816008E-2
9.305375130E-1,5.192350596E-3,8.093958721E-3,-1.282816008E-2
9.326627210E-1,5.192350596E-3,1.542433538E-2,-1.160643063E-2
9.347879290E-1,3.970621154E-3,1.420260593E-2,-1.038470119E-2
9.369197520E-1,6.414080039E-3,1.985310577E-3,-1.038470119E-2
9.390383460E-1,8.857538924E-3,-1.023198478E-2,-1.282816008E-2
9.411635540E-1,1.130099874E-2,1.985310577E-3,-1.160643063E-2
9.432887630E-1,8.857538924E-3,1.298087649E-2,-1.404988952E-2
9.454139710E-1,1.130099874E-2,1.175914705E-2,-1.160643063E-2
9.475391270E-1,1.374445762E-2,6.872228812E-3,-9.162971750E-3
9.496643360E-1,1.252272818E-2,-4.123337101E-3,-6.719512399E-3
9.517895960E-1,1.374445762E-2,-1.878409274E-2,-7.941242307E-3
9.539148040E-1,1.130099874E-2,-1.756236330E-2,-9.162971750E-3
9.560399610E-1,8.857538924E-3,-2.901607659E-3,-1.160643063E-2
9.581651690E-1,1.527161920E-3,8.093958721E-3,-9.162971750E-3
9.602903770E-1,2.748891478E-3,8.093958721E-3,-1.038470119E-2
9.624155860E-1,1.527161920E-3,3.207040019E-3,-9.162971750E-3
9.645407940E-1,2.748891478E-3,-4.581485991E-4,-9.162971750E-3
9.666660020E-1,2.748891478E-3,-9.010255337E-3,-1.038470119E-2
9.687912110E-1,3.054323897E-4,-1.634063199E-2,-1.404988952E-2
9.709164190E-1,3.054323897E-4,-1.145371422E-2,-1.282816008E-2
9.730416270E-1,3.054323897E-4,7.635809598E-4,-1.160643063E-2
9.751668360E-1,3.054323897E-4,-4.581485991E-4,-1.160643063E-2
9.772920440E-1,2.748891478E-3,-7.788525894E-3,-1.038470119E-2
9.794172520E-1,3.970621154E-3,-6.566796452E-3,-1.038470119E-2
9.815424610E-1,3.970621154E-3,-2.901607659E-3,-1.282816008E-2
9.836676690E-1,5.192350596E-3,-2.901607659E-3,-1.282816008E-2
9.857928770E-1,2.748891478E-3,1.985310577E-3,-1.160643063E-2
9.879180860E-1,1.527161920E-3,1.985310577E-3,-1.160643063E-2
9.900432940E-1,1.527161920E-3,-2.901607659E-3,-1.038470119E-2
9.921685020E-1,3.970621154E-3,-6.566796452E-3,-1.038470119E-2
9.942937110E-1,1.527161920E-3,-4.123337101E-3,-1.404988952E-2
9.964188670E-1,3.054323897E-4,-4.123337101E-3,-1.282816008E-2
9.985441270E-1,3.054323897E-4,-1.679878100E-3,-1.038470119E-2
1.000669336E0,1.527161920E-3,8.093958721E-3,-1.160643063E-2
1.002794544E0,1.527161920E-3,4.428769462E-3,-1.038470119E-2
1.004919752E0,3.970621154E-3,-5.345067009E-3,-1.038470119E-2
1.007044961E0,6.414080039E-3,-1.023198478E-2,-7.941242307E-3
1.009170169E0,3.054323897E-4,-1.023198478E-2,-7.941242307E-3
1.011295377E0,3.054323897E-4,-1.267544460E-2,-7.941242307E-3
1.013420586E0,1.527161920E-3,-2.000582218E-2,-6.719512399E-3
1.015545794E0,1.527161920E-3,-2.367101051E-2,-5.497782957E-3
1.017671002E0,-4.581485875E-3,-2.489273995E-2,-6.719512399E-3
1.019796211E0,-7.024944760E-3,-2.122755162E-2,-6.719512399E-3
1.021921419E0,-8.246674202E-3,-1.511890348E-2,-6.719512399E-3
1.024046627E0,-9.468403645E-3,-6.566796452E-3,-6.719512399E-3
1.026171836E0,-8.246674202E-3,-1.267544460E-2,-6.719512399E-3
1.028296992E0,-9.468403645E-3,-3.100138716E-2,-7.941242307E-3
1.030422200E0,-4.581485875E-3,-3.833176568E-2,-7.941242307E-3
1.032547408E0,-5.803215317E-3,-3.466657549E-2,-7.941242307E-3
1.034672669E0,-7.024944760E-3,-2.000582218E-2,-1.160643063E-2
1.036797877E0,-7.024944760E-3,-1.267544460E-2,-9.162971750E-3
1.038923033E0,-1.069013402E-2,-5.345067009E-3,-7.941242307E-3
1.041048242E0,-8.246674202E-3,-1.267544460E-2,-6.719512399E-3
1.043173450E0,-5.803215317E-3,-2.367101051E-2,-9.162971750E-3
1.045298658E0,-4.581485875E-3,-2.855792828E-2,-9.162971750E-3
1.047423867E0,-8.246674202E-3,-2.244928107E-2,-1.160643063E-2
1.049549075E0,-1.313359290E-2,-1.389717404E-2,-1.160643063E-2
1.051674283E0,-1.191186346E-2,-1.679878100E-3,-1.038470119E-2
1.053799492E0,-1.313359290E-2,7.635809598E-4,-9.162971750E-3
1.055924700E0,-1.191186346E-2,-2.901607659E-3,-9.162971750E-3
1.058049908E0,-8.246674202E-3,-4.123337101E-3,-1.160643063E-2
1.060175117E0,-8.246674202E-3,7.635809598E-4,-1.160643063E-2
1.062300325E0,-5.803215317E-3,1.298087649E-2,-1.404988952E-2
1.064425533E0,-5.803215317E-3,1.175914705E-2,-1.160643063E-2
1.066550742E0,-2.138026757E-3,3.207040019E-3,-9.162971750E-3
1.068675950E0,-9.162971983E-4,-9.010255337E-3,-7.941242307E-3
1.070801158E0,-2.138026757E-3,-1.756236330E-2,-7.941242307E-3
1.072926367E0,-7.024944760E-3,-1.878409274E-2,-9.162971750E-3
1.075051575E0,-9.468403645E-3,-5.345067009E-3,-1.038470119E-2
1.077176783E0,-1.802051067E-2,1.175914705E-2,-9.162971750E-3
1.079301992E0,-1.924224012E-2,1.542433538E-2,-7.941242307E-3
1.081427200E0,-1.557705179E-2,1.053741761E-2,-6.719512399E-3
1.083552408E0,-1.435532235E-2,-1.679878100E-3,-6.719512399E-3
1.085677617E0,-1.313359290E-2,-1.634063199E-2,-9.162971750E-3
1.087802825E0,-1.557705179E-2,-2.000582218E-2,-1.038470119E-2
1.089928033E0,-1.679878123E-2,-7.788525894E-3,-1.160643063E-2
1.092053242E0,-1.802051067E-2,6.872228812E-3,-1.038470119E-2
1.094178450E0,-1.679878123E-2,6.872228812E-3,-1.038470119E-2
1.096303658E0,-1.069013402E-2,-1.679878100E-3,-9.162971750E-3
1.098428867E0,-9.468403645E-3,-9.010255337E-3,-7.941242307E-3
1.100554075E0,-9.468403645E-3,-1.511890348E-2,-1.160643063E-2
1.102679283E0,-1.069013402E-2,-1.023198478E-2,-1.160643063E-2
1.104804492E0,-1.191186346E-2,3.207040019E-3,-1.160643063E-2
1.106929700E0,-1.557705179E-2,1.053741761E-2,-9.162971750E-3
1.109054908E0,-1.557705179E-2,4.428769462E-3,-9.162971750E-3
1.111180065E0,-1.557705179E-2,1.985310577E-3,-9.162971750E-3
1.113305325E0,-1.557705179E-2,1.053741761E-2,-1.160643063E-2
1.115430533E0,-1.802051067E-2,1.420260593E-2,-1.282816008E-2
1.117555742E0,-1.924224012E-2,1.908952370E-2,-1.282816008E-2
1.119680846E0,-1.802051067E-2,2.275471389E-2,-1.160643063E-2
1.121806158E0,-1.557705179E-2,2.031125315E-2,-1.038470119E-2
1.123931367E0,-1.313359290E-2,5.650499370E-3,-1.038470119E-2
1.126056523E0,-1.069013402E-2,-1.679878100E-3,-1.038470119E-2
1.128181731E0,-1.435532235E-2,-2.901607659E-3,-9.162971750E-3
1.130306940E0,-1.557705179E-2,-2.901607659E-3,-9.162971750E-3
1.132432148E0,-1.557705179E-2,-4.581485991E-4,-7.941242307E-3
1.134557304E0,-1.802051067E-2,3.207040019E-3,-5.497782957E-3
1.136682565E0,-2.046396956E-2,1.985310577E-3,-4.276053514E-3
1.138807773E0,-2.168569900E-2,4.428769462E-3,-5.497782957E-3
1.140932981E0,-2.168569900E-2,3.207040019E-3,-4.276053514E-3
1.143058190E0,-1.924224012E-2,-4.581485991E-4,-5.497782957E-3
1.145183398E0,-1.679878123E-2,-7.788525894E-3,-5.497782957E-3
1.147308606E0,-1.679878123E-2,-1.634063199E-2,-5.497782957E-3
1.149433815E0,-1.679878123E-2,-1.511890348E-2,-6.719512399E-3
1.151559023E0,-1.679878123E-2,-9.010255337E-3,-7.941242307E-3
1.153684231E0,-1.679878123E-2,-4.581485991E-4,-1.038470119E-2
1.155809440E0,-1.679878123E-2,4.428769462E-3,-1.038470119E-2
1.157934648E0,-1.802051067E-2,3.207040019E-3,-6.719512399E-3
1.160059856E0,-1.679878123E-2,-2.901607659E-3,-7.941242307E-3
1.162185065E0,-1.557705179E-2,-9.010255337E-3,-6.719512399E-3
1.164310273E0,-1.802051067E-2,-5.345067009E-3,-7.941242307E-3
1.166435429E0,-2.168569900E-2,6.872228812E-3,-9.162971750E-3
1.168560690E0,-2.412915789E-2,1.786779426E-2,-1.160643063E-2
1.170685898E0,-2.168569900E-2,2.031125315E-2,-9.162971750E-3
1.172811106E0,-2.168569900E-2,2.153298259E-2,-7.941242307E-3
1.174936315E0,-1.802051067E-2,1.175914705E-2,-9.162971750E-3
1.177061523E0,-1.557705179E-2,4.428769462E-3,-1.038470119E-2
1.179186731E0,-1.557705179E-2,1.420260593E-2,-1.160643063E-2
1.181311940E0,-1.679878123E-2,2.886336111E-2,-1.282816008E-2
1.183437148E0,-1.435532235E-2,2.031125315E-2,-1.404988952E-2
1.185562356E0,-9.468403645E-3,5.650499370E-3,-1.160643063E-2
1.187687565E0,-7.024944760E-3,-5.345067009E-3,-9.162971750E-3
1.189812773E0,-1.069013402E-2,-7.788525894E-3,-7.941242307E-3
1.191937981E0,-1.191186346E-2,-4.123337101E-3,-1.038470119E-2
1.194063190E0,-1.679878123E-2,1.053741761E-2,-1.038470119E-2
1.196188398E0,-2.290742844E-2,2.275471389E-2,-1.038470119E-2
1.198313606E0,-1.924224012E-2,1.786779426E-2,-9.162971750E-3
1.200438815E0,-1.802051067E-2,6.872228812E-3,-1.038470119E-2
1.202564023E0,-1.435532235E-2,-7.788525894E-3,-1.038470119E-2
1.204689231E0,-1.435532235E-2,-1.267544460E-2,-1.038470119E-2
1.206814440E0,-1.802051067E-2,-1.679878100E-3,-1.160643063E-2
1.208939596E0,-2.046396956E-2,1.664606482E-2,-1.282816008E-2
1.211064804E0,-1.679878123E-2,2.397644334E-2,-1.160643063E-2
1.213190065E0,-1.191186346E-2,1.298087649E-2,-1.160643063E-2
1.215315273E0,-7.024944760E-3,-7.788525894E-3,-1.160643063E-2
1.217440429E0,-5.803215317E-3,-2.244928107E-2,-1.282816008E-2
1.219565690E0,-7.024944760E-3,-2.000582218E-2,-1.282816008E-2
1.221690898E0,-1.191186346E-2,-6.566796452E-3,-1.527161989E-2
1.223816054E0,-1.313359290E-2,1.053741761E-2,-1.527161989E-2
1.225941263E0,-1.557705179E-2,1.420260593E-2,-1.160643063E-2
1.228066471E0,-1.435532235E-2,6.872228812E-3,-1.282816008E-2
1.230191679E0,-1.435532235E-2,-1.679878100E-3,-1.282816008E-2
1.232316888E0,-1.191186346E-2,-2.901607659E-3,-1.404988952E-2
1.234442096E0,-1.435532235E-2,4.428769462E-3,-1.527161989E-2
1.236567304E0,-1.679878123E-2,1.542433538E-2,-1.771507785E-2
1.238692513E0,-1.435532235E-2,2.153298259E-2,-1.649334840E-2
1.240817721E0,-1.313359290E-2,2.031125315E-2,-1.527161989E-2
1.242942929E0,-5.803215317E-3,1.053741761E-2,-1.404988952E-2
1.245068138E0,-4.581485875E-3,-1.145371422E-2,-1.404988952E-2
1.247193346E0,-2.138026757E-3,-1.511890348E-2,-1.160643063E-2
1.249318554E0,-7.024944760E-3,-9.010255337E-3,-1.160643063E-2
1.251443763E0,-1.313359290E-2,-4.123337101E-3,-1.038470119E-2
1.253568971E0,-1.313359290E-2,4.428769462E-3,-7.941242307E-3
1.255694179E0,-1.435532235E-2,1.053741761E-2,-7.941242307E-3
1.257819388E0,-1.435532235E-2,6.872228812E-3,-1.038470119E-2
1.259944596E0,-1.679878123E-2,5.650499370E-3,-1.160643063E-2
1.262069804E0,-1.313359290E-2,6.872228812E-3,-1.038470119E-2
1.264195013E0,-1.313359290E-2,4.428769462E-3,-1.282816008E-2
1.266320221E0,-1.313359290E-2,-9.010255337E-3,-1.160643063E-2
1.268445429E0,-8.246674202E-3,-1.389717404E-2,-9.162971750E-3
1.270570638E0,-9.468403645E-3,-1.756236330E-2,-1.282816008E-2
1.272695846E0,-1.069013402E-2,-7.788525894E-3,-1.404988952E-2
1.274821054E0,-1.435532235E-2,7.635809598E-4,-1.527161989E-2
1.276946263E0,-1.557705179E-2,5.650499370E-3,-1.282816008E-2
1.279071471E0,-1.435532235E-2,-2.901607659E-3,-1.282816008E-2
1.281196679E0,-8.246674202E-3,-1.267544460E-2,-1.282816008E-2
1.283321888E0,-9.468403645E-3,-1.145371422E-2,-1.160643063E-2
1.285447096E0,-1.313359290E-2,4.428769462E-3,-1.282816008E-2
1.287572304E0,-1.557705179E-2,1.542433538E-2,-1.282816008E-2
1.289697513E0,-1.679878123E-2,1.175914705E-2,-1.282816008E-2
1.291822721E0,-1.191186346E-2,-1.679878100E-3,-1.282816008E-2
1.293947929E0,-7.024944760E-3,-1.389717404E-2,-1.160643063E-2
1.296073138E0,-4.581485875E-3,-2.244928107E-2,-1.282816008E-2
1.298198346E0,-5.803215317E-3,-5.345067009E-3,-1.404988952E-2
1.300323554E0,-7.024944760E-3,1.664606482E-2,-1.527161989E-2
1.302448763E0,-5.803215317E-3,1.664606482E-2,-1.527161989E-2
1.304573971E0,-9.162971983E-4,9.315688163E-3,-1.282816008E-2
1.306699179E0,3.054323897E-4,-5.345067009E-3,-1.038470119E-2
1.308824388E0,2.748891478E-3,-2.244928107E-2,-1.038470119E-2
1.310949596E0,-9.162971983E-4,-1.878409274E-2,-1.282816008E-2
1.313074804E0,-4.581485875E-3,-4.581485991E-4,-1.282816008E-2
1.315200013E0,-1.191186346E-2,1.420260593E-2,-1.527161989E-2
1.317325221E0,-1.191186346E-2,1.664606482E-2,-1.404988952E-2
1.319450377E0,-9.468403645E-3,6.872228812E-3,-1.404988952E-2
1.321575638E0,-8.246674202E-3,-1.023198478E-2,-1.282816008E-2
1.323700794E0,-8.246674202E-3,-1.756236330E-2,-1.404988952E-2
1.325826054E0,-9.468403645E-3,-4.123337101E-3,-1.649334840E-2
1.327951211E0,-1.069013402E-2,1.175914705E-2,-1.893680729E-2
1.330076471E0,-9.468403645E-3,2.153298259E-2,-1.893680729E-2
1.332201627E0,-4.581485875E-3,1.420260593E-2,-1.771507785E-2
1.334326888E0,-9.162971983E-4,-5.345067009E-3,-1.649334840E-2
1.336452044E0,2.748891478E-3,-2.489273995E-2,-1.649334840E-2
1.338577252E0,3.970621154E-3,-2.977965772E-2,-1.893680729E-2
1.340702461E0,1.527161920E-3,-1.511890348E-2,-1.893680729E-2
1.342827669E0,-2.138026757E-3,4.428769462E-3,-2.015853859E-2
1.344952877E0,-4.581485875E-3,1.053741761E-2,-1.771507785E-2
1.347078086E0,-9.162971983E-4,-2.901607659E-3,-1.527161989E-2
1.349203346E0,1.527161920E-3,-1.756236330E-2,-1.771507785E-2
1.351328502E0,3.054323897E-4,-1.878409274E-2,-1.893680729E-2
1.353453711E0,-2.138026757E-3,-1.145371422E-2,-2.138026804E-2
1.355578919E0,-8.246674202E-3,8.093958721E-3,-2.138026804E-2
1.357704127E0,-8.246674202E-3,2.886336111E-2,-1.893680729E-2
1.359829336E0,-8.246674202E-3,2.397644334E-2,-1.893680729E-2
1.361954544E0,3.054323897E-4,-6.566796452E-3,-1.771507785E-2
1.364079752E0,7.635809947E-3,-2.244928107E-2,-1.649334840E-2
1.366204961E0,1.527161920E-3,-1.878409274E-2,-1.771507785E-2
1.368330169E0,-9.162971983E-4,-6.566796452E-3,-1.893680729E-2
1.370455377E0,-7.024944760E-3,1.985310577E-3,-1.771507785E-2
1.372580586E0,-5.803215317E-3,8.093958721E-3,-1.527161989E-2
1.374705794E0,-7.024944760E-3,1.985310577E-3,-1.527161989E-2
1.376831002E0,-3.359756200E-3,-1.023198478E-2,-1.404988952E-2
1.378956211E0,-5.803215317E-3,-1.267544460E-2,-1.649334840E-2
1.381081419E0,-5.803215317E-3,-4.123337101E-3,-1.649334840E-2
1.383206627E0,-9.468403645E-3,-2.901607659E-3,-1.527161989E-2
1.385331836E0,-8.246674202E-3,-1.679878100E-3,-1.771507785E-2
1.387457044E0,-4.581485875E-3,4.428769462E-3,-1.771507785E-2
1.389582252E0,-4.581485875E-3,7.635809598E-4,-1.771507785E-2
1.391707461E0,3.054323897E-4,-6.566796452E-3,-1.893680729E-2
1.393832669E0,3.054323897E-4,-9.010255337E-3,-2.015853859E-2
1.395957877E0,1.527161920E-3,-1.023198478E-2,-2.015853859E-2
1.398083086E0,1.527161920E-3,-1.634063199E-2,-1.649334840E-2
1.400208294E0,2.748891478E-3,-1.267544460E-2,-1.771507785E-2
1.402333502E0,3.054323897E-4,-6.566796452E-3,-1.649334840E-2
1.404458711E0,3.054323897E-4,-1.679878100E-3,-1.771507785E-2
1.406583919E0,-3.359756200E-3,-1.679878100E-3,-1.893680729E-2
1.408709127E0,-3.359756200E-3,-4.581485991E-4,-1.893680729E-2
1.410834336E0,-9.162971983E-4,-2.901607659E-3,-1.771507785E-2
1.412959544E0,-9.162971983E-4,-7.788525894E-3,-1.771507785E-2
1.415084752E0,-9.162971983E-4,-2.901607659E-3,-1.771507785E-2
1.417209961E0,-9.162971983E-4,6.872228812E-3,-2.015853859E-2
1.419335169E0,6.414080039E-3,8.093958721E-3,-2.138026804E-2
1.421460377E0,7.635809947E-3,-2.901607659E-3,-2.015853859E-2
1.423585586E0,1.130099874E-2,-7.788525894E-3,-1.771507785E-2
1.425710794E0,1.130099874E-2,-1.389717404E-2,-1.649334840E-2
1.427836002E0,1.007926930E-2,-1.878409274E-2,-1.649334840E-2
1.429961211E0,7.635809947E-3,-1.023198478E-2,-1.771507785E-2
1.432086419E0,3.970621154E-3,5.650499370E-3,-1.771507785E-2
1.434211627E0,3.054323897E-4,8.093958721E-3,-1.893680729E-2
1.436336836E0,3.054323897E-4,7.635809598E-4,-1.893680729E-2
1.438462044E0,6.414080039E-3,-4.123337101E-3,-2.015853859E-2
1.440587252E0,3.970621154E-3,-1.145371422E-2,-1.771507785E-2
1.442712461E0,3.970621154E-3,-1.878409274E-2,-2.015853859E-2
1.444837669E0,1.527161920E-3,-6.566796452E-3,-2.015853859E-2
1.446962877E0,3.054323897E-4,1.298087649E-2,-2.260199748E-2
1.449088086E0,1.527161920E-3,1.053741761E-2,-2.260199748E-2
1.451213294E0,1.007926930E-2,-4.123337101E-3,-2.015853859E-2
1.453338502E0,1.252272818E-2,-2.000582218E-2,-1.893680729E-2
1.455463711E0,1.740964688E-2,-2.855792828E-2,-1.893680729E-2
1.457588919E0,1.252272818E-2,-2.367101051E-2,-2.138026804E-2
1.459714127E0,6.414080039E-3,-4.123337101E-3,-2.138026804E-2
1.461839336E0,5.192350596E-3,1.053741761E-2,-2.015853859E-2
1.463964544E0,7.635809947E-3,5.650499370E-3,-2.138026804E-2
1.466089700E0,1.007926930E-2,-1.267544460E-2,-2.015853859E-2
1.468214908E0,1.374445762E-2,-1.878409274E-2,-1.893680729E-2
1.470340169E0,8.857538924E-3,-1.878409274E-2,-2.015853859E-2
1.472465325E0,6.414080039E-3,-7.788525894E-3,-2.138026804E-2
1.474590533E0,2.748891478E-3,1.664606482E-2,-2.138026804E-2
1.476715742E0,3.054323897E-4,2.641990222E-2,-2.260199748E-2
1.478840950E0,5.192350596E-3,1.298087649E-2,-2.260199748E-2
1.480966158E0,1.130099874E-2,-9.010255337E-3,-2.015853859E-2
1.483091367E0,1.007926930E-2,-1.634063199E-2,-2.015853859E-2
1.485216575E0,6.414080039E-3,-6.566796452E-3,-2.138026804E-2
1.487341783E0,3.970621154E-3,4.428769462E-3,-2.138026804E-2
1.489466992E0,3.970621154E-3,5.650499370E-3,-1.893680729E-2
1.491592200E0,3.970621154E-3,5.650499370E-3,-1.771507785E-2
1.493717408E0,5.192350596E-3,-5.345067009E-3,-1.649334840E-2
1.495842617E0,7.635809947E-3,-1.511890348E-2,-1.527161989E-2
1.497967825E0,7.635809947E-3,-6.566796452E-3,-1.771507785E-2
1.500093033E0,5.192350596E-3,-4.581485991E-4,-2.015853859E-2
1.502218242E0,3.970621154E-3,-4.123337101E-3,-2.015853859E-2
1.504343450E0,5.192350596E-3,-1.679878100E-3,-1.893680729E-2
1.506468658E0,3.970621154E-3,1.985310577E-3,-1.771507785E-2
1.508593867E0,1.130099874E-2,-9.010255337E-3,-1.893680729E-2
1.510719075E0,1.252272818E-2,-1.267544460E-2,-1.893680729E-2
1.512844283E0,8.857538924E-3,-6.566796452E-3,-2.015853859E-2
1.514969492E0,7.635809947E-3,-4.123337101E-3,-1.893680729E-2
1.517094700E0,6.414080039E-3,-1.679878100E-3,-2.015853859E-2
1.519219908E0,7.635809947E-3,-1.679878100E-3,-1.893680729E-2
1.521345065E0,8.857538924E-3,1.985310577E-3,-2.015853859E-2
1.523470325E0,7.635809947E-3,1.985310577E-3,-2.015853859E-2
1.525595533E0,6.414080039E-3,7.635809598E-4,-2.015853859E-2
1.527720742E0,6.414080039E-3,8.093958721E-3,-2.015853859E-2
1.529845950E0,6.414080039E-3,6.872228812E-3,-1.893680729E-2
1.531971158E0,8.857538924E-3,-4.581485991E-4,-2.015853859E-2
1.534096367E0,1.007926930E-2,4.428769462E-3,-1.893680729E-2
1.536221575E0,1.252272818E-2,1.175914705E-2,-2.015853859E-2
1.538346783E0,1.374445762E-2,1.053741761E-2,-2.138026804E-2
1.540471992E0,1.618791744E-2,7.635809598E-4,-2.138026804E-2
1.542597200E0,1.496618707E-2,7.635809598E-4,-1.893680729E-2
1.544722408E0,1.374445762E-2,-2.901607659E-3,-1.771507785E-2
1.546847617E0,1.374445762E-2,-4.123337101E-3,-1.771507785E-2
1.548972825E0,1.374445762E-2,3.207040019E-3,-1.771507785E-2
1.551098033E0,7.635809947E-3,1.420260593E-2,-1.893680729E-2
1.553223242E0,5.192350596E-3,1.298087649E-2,-1.893680729E-2
1.555348450E0,5.192350596E-3,5.650499370E-3,-2.015853859E-2
1.557473658E0,6.414080039E-3,4.428769462E-3,-1.893680729E-2
1.559598867E0,6.414080039E-3,-4.581485991E-4,-1.893680729E-2
1.561724075E0,2.748891478E-3,-4.581485991E-4,-1.893680729E-2
1.563849283E0,3.054323897E-4,5.650499370E-3,-2.138026804E-2
1.565974492E0,3.054323897E-4,1.786779426E-2,-2.260199748E-2
1.568099700E0,5.192350596E-3,1.542433538E-2,-2.138026804E-2
1.570224908E0,1.130099874E-2,4.428769462E-3,-1.893680729E-2
1.572350117E0,1.496618707E-2,-1.023198478E-2,-1.771507785E-2
