"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.268203770E-1,1.962114573E-1,-2.201396823E-1,1.023649502E1
8.289455860E-1,2.440679073E-1,1.435693651E-1,9.992427826E0
8.310707940E-1,5.742774159E-2,6.077769399E-1,9.791430473E0
8.331960020E-1,-1.435693651E-1,8.662018180E-1,9.719645500E0
8.353212110E-1,-1.148554832E-1,7.226324677E-1,9.676574707E0
8.374464190E-1,0.000000000E0,5.790630579E-1,9.432506561E0
8.395716270E-1,7.178468257E-2,6.508477330E-1,9.231510162E0
8.416968360E-1,-1.435693540E-2,7.513462901E-1,9.293723106E0
8.438220440E-1,-2.871387303E-1,7.417750359E-1,9.403793335E0
8.459472520E-1,-7.082754970E-1,7.082754970E-1,9.485149384E0
8.480724610E-1,-7.704889178E-1,6.556333899E-1,9.667003632E0
8.501976690E-1,-4.450650215E-1,4.067798555E-1,9.954142570E0
8.523228770E-1,-1.435693651E-1,1.292124242E-1,1.004506969E1
8.544480860E-1,-4.785645381E-2,6.221338734E-2,1.004506969E1
8.565732940E-1,-1.339980662E-1,-4.307080805E-2,1.005464077E1
8.586985020E-1,-4.019941986E-1,2.440679073E-1,9.920642853E0
8.608237110E-1,-5.886343718E-1,6.460621357E-1,9.848857880E0
8.629489190E-1,-4.881358147E-1,7.369893789E-1,9.872786522E0
8.650741270E-1,-3.397808075E-1,6.556333899E-1,9.858428955E0
8.671993360E-1,-1.531406492E-1,6.795616150E-1,9.724431038E0
8.693244920E-1,-1.722832322E-1,7.752745152E-1,9.772287369E0
8.714497520E-1,-3.732803464E-1,8.135597110E-1,9.887143135E0
8.735749080E-1,-6.029912829E-1,5.838487148E-1,9.925428391E0
8.757001170E-1,-6.939185858E-1,3.397808075E-1,9.949356079E0
8.778253250E-1,-4.211367965E-1,2.105683982E-1,1.005942631E1
8.799505330E-1,-2.297109663E-1,1.914258115E-2,1.025085258E1
8.820757420E-1,-8.614161611E-2,-6.699903309E-2,1.010249710E1
8.842009500E-1,-2.392822690E-2,-9.571290575E-3,9.939785004E0
8.863261580E-1,-2.057827413E-1,-1.387837082E-1,9.939785004E0
8.884513670E-1,-2.201396823E-1,1.627119333E-1,9.489934921E0
8.905765750E-1,8.614161611E-2,5.072783828E-1,9.303294182E0
8.927017830E-1,1.914258152E-1,6.077769399E-1,9.427721024E0
8.948269920E-1,1.483550072E-1,7.226324677E-1,9.518648148E0
8.969522000E-1,8.614161611E-2,9.236295223E-1,9.714859962E0
8.990774080E-1,4.785645287E-3,8.374879360E-1,9.939785004E0
9.012026170E-1,-1.579262912E-1,6.317051649E-1,1.008814049E1
9.033278250E-1,-1.627119333E-1,2.775674164E-1,9.925428391E0
9.054530330E-1,-1.483550072E-1,1.531406492E-1,9.580862045E0
9.075782420E-1,-9.571290761E-2,2.153540403E-1,9.528220177E0
9.097034500E-1,-1.483550072E-1,5.742774159E-2,9.911071777E0
9.118286580E-1,-2.584248483E-1,4.785645381E-2,1.010249710E1
9.139538670E-1,-2.679961324E-1,-6.221338734E-2,1.026042366E1
9.160790750E-1,-2.440679073E-1,-3.589234054E-1,1.026042366E1
9.182042830E-1,-1.148554832E-1,-2.440679073E-1,9.887143135E0
9.203294920E-1,3.828516230E-2,3.302095234E-1,9.571290970E0
9.224547000E-1,-9.571290575E-3,5.647061467E-1,9.777072906E0
9.245799080E-1,-2.584248483E-1,6.699903607E-1,9.982855797E0
9.267051170E-1,-1.962114573E-1,8.709874153E-1,1.002592659E1
9.288303250E-1,-1.387837082E-1,7.322037220E-1,1.012164021E1
9.309555330E-1,-1.004985496E-1,4.785645306E-1,9.987641335E0
9.330807420E-1,-2.440679073E-1,3.589234054E-1,9.767501831E0
9.352059500E-1,-4.259224236E-1,3.732803464E-1,9.753145218E0
9.373377730E-1,-5.024927258E-1,3.349951804E-1,1.004985523E1
9.394563670E-1,-5.934200287E-1,1.292124242E-1,1.031785107E1
9.415815750E-1,-4.737788737E-1,-4.785645381E-2,1.030349445E1
9.437067830E-1,-1.339980662E-1,-5.120640397E-1,1.030827999E1
9.458319920E-1,1.100698411E-1,-6.412764788E-1,1.008814049E1
9.479571480E-1,3.254238665E-1,-2.153540403E-1,9.805787086E0
9.500823560E-1,2.679961324E-1,2.009970993E-1,9.901499748E0
9.522076170E-1,-2.392822690E-2,5.742774606E-1,1.011206818E1
9.543328250E-1,0.000000000E0,5.599204898E-1,1.013599682E1
9.564579810E-1,2.392822690E-2,5.503492355E-1,9.853643417E0
9.585831900E-1,1.244267747E-1,5.790630579E-1,9.628718376E0
9.607083980E-1,9.571290575E-3,5.120640397E-1,9.475577354E0
9.628336060E-1,-2.105683982E-1,5.312066078E-1,9.384650230E0
9.649588150E-1,-5.742774606E-1,5.551348329E-1,9.451649666E0
9.670840230E-1,-7.896314859E-1,5.120640397E-1,9.829715729E0
9.692092310E-1,-5.551348329E-1,2.584248483E-1,1.019342422E1
9.713344400E-1,-1.244267747E-1,2.392822690E-2,1.026999474E1
9.734596480E-1,8.614161611E-2,-1.100698411E-1,1.027956581E1
9.755848560E-1,0.000000000E0,-2.488535494E-1,1.034656525E1
9.777100650E-1,-2.536391914E-1,-1.435693540E-2,1.034177971E1
9.798352730E-1,-2.584248483E-1,2.919243574E-1,1.029870892E1
9.819604810E-1,-4.546363056E-1,3.110669553E-1,1.033220863E1
9.840856900E-1,-2.344966233E-1,3.302095234E-1,1.017428207E1
9.862108980E-1,-1.435693540E-2,5.742774606E-1,9.877572060E0
9.883361060E-1,-4.785645287E-3,5.647061467E-1,9.767501831E0
9.904613150E-1,-2.679961324E-1,7.465606928E-1,9.815358162E0
9.925865230E-1,-5.599204898E-1,6.364908218E-1,9.987641335E0
9.947117310E-1,-6.125625968E-1,3.206382394E-1,1.020299530E1
9.968368880E-1,-3.302095234E-1,8.135596663E-2,1.033699417E1
9.989621480E-1,-5.264209956E-2,-6.221338734E-2,1.029870892E1
1.001087356E0,1.483550072E-1,-1.914258152E-1,1.013599682E1
1.003212565E0,2.727817893E-1,-1.818545163E-1,1.015035343E1
1.005337773E0,1.627119333E-1,-2.153540403E-1,1.010728264E1
1.007462981E0,1.004985496E-1,1.770688742E-1,9.901499748E0
1.009588190E0,2.249253243E-1,4.163511395E-1,9.882357597E0
1.011713398E0,3.828516304E-1,4.881358147E-1,9.896714211E0
1.013838606E0,3.780659735E-1,5.503492355E-1,9.805787086E0
1.015963815E0,3.397808075E-1,6.939185858E-1,9.810572624E0
1.018089023E0,1.483550072E-1,7.130611539E-1,9.911071777E0
1.020214231E0,-5.264209956E-2,6.029912829E-1,9.958928108E0
1.022339440E0,-1.674975902E-1,4.402793646E-1,9.982855797E0
1.024464648E0,-2.009970993E-1,2.919243574E-1,9.810572624E0
1.026589856E0,-7.657032460E-2,3.014956415E-1,9.891928673E0
1.028715013E0,2.392822690E-2,1.483550072E-1,1.020778179E1
1.030840221E0,2.392822690E-2,1.004985496E-1,1.037527943E1
1.032965429E0,-1.100698411E-1,-1.148554832E-1,1.064327526E1
1.035090690E0,-1.627119333E-1,-3.158525825E-1,1.062891865E1
1.037215898E0,1.435693540E-2,-1.435693651E-1,1.024606609E1
1.039341054E0,1.435693540E-2,2.392822653E-1,1.003549862E1
1.041466263E0,-1.196411327E-1,5.838487148E-1,9.930213928E0
1.043591471E0,-2.153540403E-1,7.704889178E-1,1.004506969E1
1.045716679E0,-2.488535494E-1,9.762716293E-1,1.019820976E1
1.047841888E0,-2.488535494E-1,8.805587292E-1,1.035135078E1
1.049967096E0,-9.092725813E-2,6.125625968E-1,1.048056316E1
1.052092304E0,-1.914258115E-2,3.876372576E-1,1.048056316E1
1.054217513E0,-1.196411327E-1,2.632105052E-1,1.049491978E1
1.056342721E0,-2.632105052E-1,2.009970993E-1,1.059063339E1
1.058467929E0,-3.397808075E-1,9.571290761E-2,1.069113159E1
1.060593138E0,-3.589234054E-1,-6.221338734E-2,1.058106136E1
1.062718346E0,-2.009970993E-1,-4.259224236E-1,1.031306553E1
1.064843554E0,1.148554832E-1,-5.838487148E-1,1.004985523E1
1.066968763E0,2.632105052E-1,-1.435693651E-1,9.805787086E0
1.069093971E0,2.775674164E-1,3.493520916E-1,9.891928673E0
1.071219179E0,9.092725813E-2,6.317051649E-1,1.014078236E1
1.073344388E0,3.828516230E-2,6.412764788E-1,1.030349445E1
1.075469596E0,1.818545163E-1,7.369893789E-1,1.007378292E1
1.077594804E0,1.914258152E-1,5.168496966E-1,9.786644936E0
1.079720013E0,1.148554832E-1,6.077769399E-1,9.489934921E0
1.081845221E0,-6.699903309E-2,6.125625968E-1,9.312865257E0
1.083970429E0,-3.397808075E-1,6.077769399E-1,9.533005714E0
1.086095638E0,-5.407779217E-1,5.982056856E-1,1.005942631E1
1.088220846E0,-2.967100143E-1,3.493520916E-1,1.036570740E1
1.090346054E0,-4.307080805E-2,-1.435693540E-2,1.047099209E1
1.092471263E0,8.614161611E-2,-1.674975902E-1,1.031306553E1
1.094596471E0,4.785645381E-2,-2.105683982E-1,1.020778179E1
1.096721679E0,-1.292124242E-1,9.092725813E-2,1.011685371E1
1.098846888E0,-3.302095234E-1,4.785645306E-1,1.020299530E1
1.100972096E0,-4.642075896E-1,5.407779217E-1,1.043749237E1
1.103097304E0,-3.158525825E-1,5.455635786E-1,1.037049294E1
1.105222513E0,-1.004985496E-1,4.881358147E-1,1.011206818E1
1.107347721E0,-1.387837082E-1,5.216353536E-1,9.958928108E0
1.109472929E0,-2.201396823E-1,5.647061467E-1,1.008335495E1
1.111598086E0,-5.216353536E-1,4.833501875E-1,1.019342422E1
1.113723346E0,-6.747759581E-1,2.967100143E-1,1.028435135E1
1.115848554E0,-4.594219327E-1,2.009970993E-1,1.033699417E1
1.117973763E0,-1.818545163E-1,4.785645287E-3,1.019342422E1
1.120098867E0,1.914258115E-2,-1.722832322E-1,9.911071777E0
1.122224179E0,2.392822690E-2,-3.828516230E-2,9.820143700E0
1.124349388E0,-8.135596663E-2,-8.614161611E-2,9.915857315E0
1.126474544E0,-8.135596663E-2,2.775674164E-1,9.882357597E0
1.128599752E0,2.105683982E-1,5.694918036E-1,1.000199890E1
1.130724961E0,3.062812984E-1,5.647061467E-1,1.006899738E1
1.132850169E0,3.014956415E-1,5.694918036E-1,9.920642853E0
1.134975325E0,3.828516304E-1,7.322037220E-1,9.686145782E0
1.137100586E0,7.657032460E-2,6.604190469E-1,9.719645500E0
1.139225794E0,-2.823530734E-1,6.987041831E-1,9.576076508E0
1.141351002E0,-3.828516304E-1,5.599204898E-1,9.614361763E0
1.143476211E0,-2.727817893E-1,3.254238665E-1,9.724431038E0
1.145601419E0,-7.178468257E-2,2.679961324E-1,9.820143700E0
1.147726627E0,1.148554832E-1,1.339980662E-1,1.012642574E1
1.149851836E0,6.699903309E-2,1.292124242E-1,1.026042366E1
1.151977044E0,-1.100698411E-1,1.100698411E-1,1.035613632E1
1.154102252E0,-2.057827413E-1,-8.135596663E-2,1.025085258E1
1.156227461E0,-1.914258152E-1,8.135596663E-2,9.882357597E0
1.158352669E0,-1.148554832E-1,5.359922647E-1,9.748359680E0
1.160477877E0,-2.392822690E-2,8.327022791E-1,9.930213928E0
1.162603086E0,-1.004985496E-1,9.762716293E-1,1.000199890E1
1.164728294E0,-1.531406492E-1,1.057627559E0,1.002592659E1
1.166853450E0,-2.249253243E-1,9.044869542E-1,1.012164021E1
1.168978711E0,-2.105683982E-1,5.551348329E-1,1.015513897E1
1.171103919E0,-2.488535494E-1,3.397808075E-1,1.000199890E1
1.173229127E0,-2.919243574E-1,3.062812984E-1,1.000678444E1
1.175354336E0,-3.828516304E-1,3.637090325E-1,1.027478027E1
1.177479544E0,-4.498506486E-1,3.493520916E-1,1.042313576E1
1.179604752E0,-5.168496966E-1,1.914258152E-1,1.022692394E1
1.181729961E0,-3.014956415E-1,-1.627119333E-1,1.001156998E1
1.183855169E0,-4.785645287E-3,-2.775674164E-1,9.786644936E0
1.185980377E0,2.440679073E-1,4.307080805E-2,9.700503349E0
1.188105586E0,2.344966233E-1,5.168496966E-1,9.743574142E0
1.190230794E0,5.264209956E-2,7.369893789E-1,1.002592659E1
1.192356002E0,-8.614161611E-2,8.279166222E-1,9.987641335E0
1.194481211E0,-4.307080805E-2,8.662018180E-1,9.623932838E0
1.196606419E0,-7.657032460E-2,6.987041831E-1,9.317651749E0
1.198731627E0,-4.785645287E-3,7.274180651E-1,9.131011009E0
1.200856836E0,-1.531406492E-1,6.508477330E-1,9.332008362E0
1.202982044E0,-3.206382394E-1,5.455635786E-1,9.705288887E0
1.205107252E0,-4.402793646E-1,5.072783828E-1,1.014078236E1
1.207232461E0,-3.732803464E-1,3.062812984E-1,1.024128056E1
1.209357617E0,-2.344966233E-1,0.000000000E0,9.982855797E0
1.211482825E0,-1.004985496E-1,-1.914258152E-1,9.609575272E0
1.213608086E0,-1.387837082E-1,-1.866401732E-1,9.442078590E0
1.215733294E0,-2.440679073E-1,2.584248483E-1,9.518648148E0
1.217858450E0,-3.589234054E-1,6.317051649E-1,9.958928108E0
1.219983711E0,-4.019941986E-1,8.039883971E-1,1.024606609E1
1.222108919E0,-2.967100143E-1,6.125625968E-1,1.019820976E1
1.224234075E0,-4.785645381E-2,5.503492355E-1,9.824930191E0
1.226359283E0,-1.387837082E-1,5.694918036E-1,9.662218094E0
1.228484492E0,-2.297109663E-1,6.939185858E-1,9.647860527E0
1.230609700E0,-6.699903607E-1,5.024927258E-1,9.877572060E0
1.232734908E0,-7.848458290E-1,4.498506486E-1,1.013599682E1
1.234860117E0,-5.982056856E-1,2.057827413E-1,1.019342422E1
1.236985325E0,-3.684946895E-1,1.914258115E-2,1.018385315E1
1.239110533E0,1.244267747E-1,-2.392822690E-2,9.681360245E0
1.241235742E0,2.105683982E-1,3.828516230E-2,9.509077072E0
1.243360950E0,1.674975902E-1,9.571290761E-2,9.375079155E0
1.245486158E0,1.818545163E-1,3.397808075E-1,9.671789169E0
1.247611367E0,1.339980662E-1,6.317051649E-1,9.848857880E0
1.249736575E0,2.823530734E-1,7.082754970E-1,9.939785004E0
1.251861783E0,3.924229145E-1,7.465606928E-1,9.949356079E0
1.253986992E0,2.919243574E-1,8.327022791E-1,9.686145782E0
1.256112200E0,-1.914258115E-2,8.231309652E-1,9.542576790E0
1.258237408E0,-1.674975902E-1,8.518448472E-1,9.604789734E0
1.260362617E0,-3.062812984E-1,5.647061467E-1,9.556933403E0
1.262487825E0,-2.919243574E-1,2.727817893E-1,9.681360245E0
1.264613033E0,-5.264209956E-2,1.052841991E-1,9.552147865E0
1.266738242E0,5.264209956E-2,-4.785645287E-3,9.686145782E0
1.268863450E0,-9.571290761E-2,2.488535494E-1,9.887143135E0
1.270988658E0,-2.632105052E-1,1.962114573E-1,1.003071213E1
1.273113867E0,-3.828516304E-1,2.201396823E-1,1.008335495E1
1.275239075E0,-2.249253243E-1,3.254238665E-1,9.815358162E0
1.277364283E0,-6.699903309E-2,6.173482537E-1,9.633503914E0
1.279489492E0,1.435693540E-2,6.795616150E-1,9.724431038E0
1.281614700E0,3.828516230E-2,7.896314859E-1,9.786644936E0
1.283739908E0,-7.178468257E-2,9.571290612E-1,9.925428391E0
1.285865117E0,-1.770688742E-1,7.465606928E-1,1.004985523E1
1.287990325E0,-3.110669553E-1,6.221339107E-1,9.820143700E0
1.290115533E0,-3.924229145E-1,5.312066078E-1,9.695717812E0
1.292240742E0,-3.302095234E-1,3.302095234E-1,9.786644936E0
1.294365950E0,-2.105683982E-1,3.014956415E-1,1.004506969E1
1.296491158E0,-2.249253243E-1,1.531406492E-1,1.044706345E1
1.298616367E0,-2.823530734E-1,-8.135596663E-2,1.033220863E1
1.300741575E0,-1.435693651E-1,-2.823530734E-1,9.992427826E0
1.302866783E0,1.866401732E-1,-2.536391914E-1,9.623932838E0
1.304991992E0,3.158525825E-1,5.742774159E-2,9.303294182E0
1.307117200E0,2.679961324E-1,5.216353536E-1,9.475577354E0
1.309242408E0,9.571290761E-2,9.427721500E-1,9.738788605E0
1.311367617E0,-1.100698411E-1,9.427721500E-1,9.690931320E0
1.313492825E0,-1.292124242E-1,8.518448472E-1,9.600004196E0
1.315618033E0,-6.221338734E-2,7.704889178E-1,9.265008926E0
1.317743242E0,-1.914258115E-2,6.987041831E-1,9.140582085E0
1.319868398E0,-3.349951655E-2,6.317051649E-1,9.274580956E0
1.321993658E0,-2.344966233E-1,7.274180651E-1,9.695717812E0
1.324118815E0,-4.067798555E-1,7.704889178E-1,1.016471100E1
1.326244075E0,-4.498506486E-1,5.359922647E-1,1.035135078E1
1.328369231E0,-3.684946895E-1,1.196411327E-1,1.019342422E1
1.330494492E0,-1.339980662E-1,-8.614161611E-2,9.777072906E0
1.332619648E0,-2.153540403E-1,-2.057827413E-1,9.547362328E0
1.334744908E0,-1.435693651E-1,2.297109663E-1,9.537791252E0
1.336870065E0,-2.823530734E-1,5.838487148E-1,9.944570541E0
1.338995273E0,-3.828516304E-1,5.503492355E-1,1.023649502E1
1.341120481E0,-2.536391914E-1,5.551348329E-1,1.015035343E1
1.343245690E0,4.307080805E-2,5.551348329E-1,9.710074425E0
1.345370898E0,-4.785645381E-2,6.556333899E-1,9.461220741E0
1.347496106E0,-1.004985496E-1,8.231309652E-1,9.489934921E0
1.349621367E0,-4.929214716E-1,8.231309652E-1,9.868000984E0
1.351746523E0,-5.024927258E-1,6.460621357E-1,1.032263660E1
1.353871731E0,-3.972085714E-1,3.876372576E-1,1.058106136E1
1.355996940E0,-1.722832322E-1,-5.264209956E-2,1.027478027E1
1.358122148E0,7.178468257E-2,-1.196411327E-1,9.619147301E0
1.360247356E0,2.823530734E-1,-1.148554832E-1,9.365508080E0
1.362372565E0,1.914258152E-1,1.148554832E-1,9.389435768E0
1.364497773E0,1.148554832E-1,6.269195080E-1,9.633503914E0
1.366622981E0,9.571290575E-3,8.709874153E-1,9.920642853E0
1.368748190E0,1.770688742E-1,6.891329288E-1,9.863214493E0
1.370873398E0,2.967100143E-1,6.077769399E-1,9.542576790E0
1.372998606E0,2.488535494E-1,6.556333899E-1,9.231510162E0
1.375123815E0,-4.785645287E-3,6.317051649E-1,9.332008362E0
1.377249023E0,-1.148554832E-1,7.800601721E-1,9.576076508E0
1.379374231E0,-4.259224236E-1,5.934200287E-1,9.863214493E0
1.381499440E0,-4.689932466E-1,4.019941986E-1,9.915857315E0
1.383624648E0,-2.536391914E-1,4.115654826E-1,1.014078236E1
1.385749856E0,-1.100698411E-1,1.531406492E-1,1.017428207E1
1.387875065E0,-1.579262912E-1,1.100698411E-1,9.930213928E0
1.390000273E0,-2.679961324E-1,1.914258115E-2,1.007856941E1
1.392125481E0,-2.775674164E-1,7.178468257E-2,1.002114105E1
1.394250690E0,-1.004985496E-1,2.871387303E-1,9.911071777E0
1.396375898E0,9.092725813E-2,4.115654826E-1,9.992427826E0
1.398501106E0,3.349951655E-2,5.455635786E-1,9.982855797E0
1.400626315E0,6.699903309E-2,7.274180651E-1,9.954142570E0
1.402751523E0,-3.349951655E-2,8.183453679E-1,9.920642853E0
1.404876731E0,-2.967100143E-1,8.279166222E-1,9.882357597E0
1.407001940E0,-3.493520916E-1,6.652047038E-1,9.987641335E0
1.409127148E0,-3.110669553E-1,5.120640397E-1,1.004985523E1
1.411252356E0,-1.674975902E-1,2.919243574E-1,1.029392338E1
1.413377565E0,-2.249253243E-1,1.579262912E-1,1.049491978E1
1.415502773E0,-1.627119333E-1,1.770688742E-1,1.042792130E1
1.417627981E0,-2.679961324E-1,-7.657032460E-2,1.035135078E1
1.419753190E0,-1.914258152E-1,-2.584248483E-1,1.008335495E1
1.421878398E0,-4.785645381E-2,-1.531406492E-1,9.858428955E0
1.424003606E0,1.674975902E-1,2.153540403E-1,9.724431038E0
1.426128815E0,1.100698411E-1,5.838487148E-1,9.839286804E0
1.428254023E0,1.196411327E-1,7.513462901E-1,9.954142570E0
1.430379231E0,-1.339980662E-1,7.896314859E-1,9.810572624E0
1.432504440E0,-2.775674164E-1,7.848458290E-1,9.446864128E0
1.434629648E0,-2.584248483E-1,6.747759581E-1,9.355937004E0
1.436754856E0,-1.339980662E-1,4.785645306E-1,9.365508080E0
1.438880065E0,-3.110669553E-1,4.737788737E-1,9.466006279E0
1.441005273E0,-4.354937077E-1,6.029912829E-1,9.930213928E0
1.443130481E0,-4.642075896E-1,5.982056856E-1,1.037527943E1
1.445255690E0,-4.594219327E-1,3.732803464E-1,1.033220863E1
1.447380898E0,-2.823530734E-1,1.914258115E-2,1.003549862E1
1.449506106E0,-6.699903309E-2,-2.249253243E-1,9.824930191E0
1.451631315E0,-3.349951655E-2,-3.349951655E-2,9.595218658E0
1.453756523E0,-4.785645381E-2,4.642075896E-1,9.853643417E0
1.455881731E0,-2.536391914E-1,7.752745152E-1,1.027956581E1
1.458006940E0,-4.450650215E-1,7.082754970E-1,1.046142101E1
1.460132148E0,-1.866401732E-1,7.178468108E-1,1.002592659E1
1.462257356E0,-1.292124242E-1,6.125625968E-1,9.561718941E0
1.464382565E0,-4.785645287E-3,5.359922647E-1,9.298508644E0
1.466507721E0,-7.657032460E-2,3.493520916E-1,9.686145782E0
1.468632929E0,-1.674975902E-1,4.259224236E-1,9.963713646E0
1.470758190E0,-4.019941986E-1,3.445664644E-1,1.050449181E1
1.472883346E0,-2.871387303E-1,1.148554832E-1,1.059063339E1
1.475008554E0,-2.201396823E-1,1.339980662E-1,1.007378292E1
1.477133763E0,6.221338734E-2,2.392822690E-2,9.690931320E0
1.479258971E0,1.196411327E-1,-5.264209956E-2,9.600004196E0
1.481384179E0,-4.785645287E-3,4.211367965E-1,9.753145218E0
1.483509388E0,5.742774159E-2,8.566305041E-1,1.003071213E1
1.485634596E0,1.004985496E-1,8.279166222E-1,1.023170948E1
1.487759804E0,1.004985496E-1,6.269195080E-1,1.011206818E1
1.489885013E0,3.014956415E-1,5.694918036E-1,9.786644936E0
1.492010221E0,3.972085714E-1,5.120640397E-1,9.580862045E0
1.494135429E0,1.627119333E-1,4.307080805E-1,9.748359680E0
1.496260638E0,-1.770688742E-1,4.785645306E-1,9.934999466E0
1.498385846E0,-5.551348329E-1,4.450650215E-1,9.982855797E0
1.500511054E0,-4.450650215E-1,4.307080805E-2,1.010728264E1
1.502636263E0,-1.531406492E-1,4.785645287E-3,1.009292603E1
1.504761471E0,-9.571290575E-3,-4.307080805E-2,9.844072342E0
1.506886679E0,1.292124242E-1,4.785645287E-3,9.858428955E0
1.509011888E0,-3.349951655E-2,9.092725813E-2,9.944570541E0
1.511137096E0,-1.387837082E-1,3.014956415E-1,1.000678444E1
1.513262304E0,-1.292124242E-1,6.508477330E-1,9.973284721E0
1.515387513E0,-1.914258115E-2,8.566305041E-1,1.001635551E1
1.517512721E0,1.866401732E-1,7.657032609E-1,9.958928108E0
1.519637929E0,1.435693651E-1,8.662018180E-1,9.824930191E0
1.521763086E0,-9.571290575E-3,7.896314859E-1,9.829715729E0
1.523888346E0,-2.727817893E-1,6.604190469E-1,1.001156998E1
1.526013554E0,-3.206382394E-1,4.642075896E-1,1.010249710E1
1.528138763E0,-3.254238665E-1,2.679961324E-1,1.010249710E1
1.530263971E0,-2.297109663E-1,7.657032460E-2,1.026042366E1
1.532389179E0,-1.004985496E-1,-1.435693540E-2,1.034177971E1
1.534514388E0,-1.770688742E-1,8.135596663E-2,1.021256733E1
1.536639596E0,-2.488535494E-1,0.000000000E0,1.013599682E1
1.538764804E0,-3.110669553E-1,-6.699903309E-2,1.004506969E1
1.540890013E0,-3.828516230E-2,7.178468257E-2,9.968499184E0
1.543015221E0,1.866401732E-1,3.254238665E-1,9.810572624E0
1.545140429E0,2.009970993E-1,6.747759581E-1,9.896714211E0
1.547265638E0,8.135596663E-2,6.604190469E-1,9.997213364E0
1.549390846E0,-3.828516230E-2,8.709874153E-1,9.638289452E0
1.551516054E0,-2.201396823E-1,7.513462901E-1,9.518648148E0
1.553641263E0,-2.344966233E-1,6.412764788E-1,9.389435768E0
1.555766471E0,-2.440679073E-1,5.503492355E-1,9.523433685E0
1.557891679E0,-1.531406492E-1,4.594219327E-1,9.671789169E0
1.560016888E0,-2.584248483E-1,4.163511395E-1,1.001635551E1
1.562142096E0,-3.302095234E-1,3.972085714E-1,1.021735287E1
1.564267304E0,-3.493520916E-1,2.297109663E-1,1.022213840E1
1.566392513E0,-2.679961324E-1,3.828516230E-2,9.915857315E0
1.568517721E0,-7.178468257E-2,-2.057827413E-1,9.609575272E0
1.570642929E0,-4.785645287E-3,7.178468257E-2,9.437292099E0
1.572768138E0,5.264209956E-2,4.402793646E-1,9.643074989E0
1.574893346E0,-1.483550072E-1,6.795616150E-1,1.006899738E1
1.577018554E0,-1.435693651E-1,6.939185858E-1,1.021256733E1
1.579143763E0,-2.057827413E-1,6.364908218E-1,9.997213364E0
1.581268971E0,-8.135596663E-2,4.833501875E-1,9.652647018E0
1.583394179E0,7.178468257E-2,4.402793646E-1,9.576076508E0
1.585519388E0,-2.871387079E-2,4.019941986E-1,9.676574707E0
1.587644596E0,-2.584248483E-1,3.637090325E-1,9.954142570E0
1.589769804E0,-3.924229145E-1,4.689932466E-1,1.033220863E1
1.591895013E0,-4.689932466E-1,2.536391914E-1,1.040399265E1
1.594020221E0,-2.057827413E-1,1.435693540E-2,9.848857880E0
1.596145429E0,-7.178468257E-2,-4.785645287E-3,9.504291534E0
1.598270638E0,1.004985496E-1,-1.292124242E-1,9.427721024E0
1.600395846E0,1.004985496E-1,3.780659735E-1,9.585647583E0
1.602521054E0,1.579262912E-1,7.752745152E-1,9.930213928E0
1.604646263E0,-6.699903309E-2,6.891329288E-1,1.029870892E1
1.606771471E0,1.627119333E-1,5.838487148E-1,1.005464077E1
1.608896679E0,3.732803464E-1,4.163511395E-1,9.595218658E0
1.611021888E0,3.158525825E-1,3.541377485E-1,9.351150513E0
1.613147096E0,2.632105052E-1,5.312066078E-1,9.628718376E0
1.615272304E0,-4.785645287E-3,5.742774606E-1,9.982855797E0
1.617397513E0,-2.584248483E-1,2.775674164E-1,1.025563812E1
1.619522721E0,-3.206382394E-1,4.307080805E-1,1.021256733E1
